Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Tenure,Total_Children,Total_Spending
PhD,In_Relationship,76542.0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,69,456,0,1483
Graduation,Single,70515.0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,32,251,0,1258
Graduation,In_Relationship,18227.0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,38,598,1,28
Graduation,In_Relationship,69139.0,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,60,153,1,227
Graduation,In_Relationship,69109.0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,43,597,0,1555
Graduation,Single,69627.0,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,63,469,1,861
Graduation,In_Relationship,38136.0,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,47,433,1,103
PhD,Single,62159.0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,79,62,0,634
Graduation,Single,80695.0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,62,182,0,1918
Postgraduate,Single,33316.0,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,54,268,2,131
Graduation,In_Relationship,58554.0,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,57,641,2,586
Basic,In_Relationship,17256.0,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,33,218,1,62
Graduation,Single,53034.0,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,51,395,2,447
Postgraduate,In_Relationship,52203.0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,75,698,0,939
Postgraduate,Single,59601.0,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,48,339,1,797
Postgraduate,Single,75154.0,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,67,663,1,1143
Graduation,Single,47025.0,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,49,234,1,415
Graduation,In_Relationship,37971.0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,52,216,1,30
Postgraduate,Single,41335.0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,57,185,1,187
Graduation,In_Relationship,67267.0,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,67,47,1,251
Graduation,Single,57338.0,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,50,61,1,237
Postgraduate,In_Relationship,50523.0,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,65,186,2,91
Postgraduate,Single,35791.0,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,60,419,3,35
PhD,Single,50611.0,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,65,633,1,493
PhD,In_Relationship,56242.0,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,56,483,1,971
Graduation,Single,48904.0,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,65,574,1,371
Graduation,Single,56243.0,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,50,181,3,396
Graduation,In_Relationship,21355.0,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,40,313,1,68
Postgraduate,In_Relationship,57420.0,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,54,369,1,322
Postgraduate,In_Relationship,51381.5,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,0,55,454,1,317
Postgraduate,Single,46390.0,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,70,55,1,222
Postgraduate,In_Relationship,54342.0,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,69,361,2,177
Graduation,In_Relationship,51381.5,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0,67,664,2,45
Postgraduate,Single,51381.5,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,61,168,2,21
Graduation,In_Relationship,20895.0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,52,631,1,45
Graduation,In_Relationship,92344.0,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,77,165,0,1899
PhD,In_Relationship,51381.5,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,53,119,1,42
Postgraduate,In_Relationship,26907.0,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,49,313,2,22
Graduation,In_Relationship,44964.0,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,45,560,2,41
Graduation,In_Relationship,75507.0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,46,58,0,1440
Postgraduate,In_Relationship,53761.0,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,53,261,2,325
Graduation,In_Relationship,22682.0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,52,269,1,95
PhD,In_Relationship,38887.0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,53,119,1,42
Postgraduate,Single,41658.0,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,50,597,2,72
PhD,In_Relationship,29791.0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,53,45,1,20
Postgraduate,In_Relationship,63915.0,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,69,334,2,789
Graduation,Single,39996.0,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,51,38,2,15
Graduation,Single,26759.0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,53,142,1,59
Postgraduate,Single,63841.0,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,57,434,1,908
PhD,In_Relationship,51039.0,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,56,566,2,417
Graduation,In_Relationship,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,64,673,2,289
Graduation,In_Relationship,65685.0,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,53,92,1,769
Graduation,In_Relationship,37716.0,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,72,69,1,188
Graduation,Single,36864.0,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,68,685,1,354
Postgraduate,In_Relationship,44511.0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,55,625,1,727
PhD,In_Relationship,36947.0,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,58,691,2,146
Postgraduate,In_Relationship,47352.0,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,74,444,1,319
Postgraduate,In_Relationship,67087.0,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,72,194,1,794
Graduation,In_Relationship,57045.0,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,75,659,1,454
PhD,Single,36957.0,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,72,661,2,152
PhD,In_Relationship,69389.0,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,48,639,1,797
Graduation,In_Relationship,80134.0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,53,405,1,1690
Postgraduate,In_Relationship,43142.0,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,56,131,2,20
Graduation,In_Relationship,80589.0,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,81,158,0,1428
Graduation,Single,34412.0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,35,501,1,209
Graduation,Single,57537.0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,46,384,1,545
Basic,In_Relationship,22634.0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,59,529,0,96
Graduation,In_Relationship,51315.0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,77,126,0,222
Graduation,In_Relationship,36026.0,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,53,105,3,61
Graduation,In_Relationship,24639.0,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,52,152,2,44
PhD,In_Relationship,34578.0,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,53,79,3,8
Postgraduate,Single,65704.0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,53,259,0,817
Graduation,Single,63810.0,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,59,595,1,1371
PhD,In_Relationship,54132.0,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,56,133,1,42
Graduation,In_Relationship,18690.0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,66,548,0,60
Graduation,In_Relationship,28164.0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,55,421,1,78
PhD,In_Relationship,34596.0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,51,442,1,23
PhD,In_Relationship,43269.0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,53,286,1,19
Postgraduate,Single,38741.0,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,67,91,2,61
Graduation,Single,31907.0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,53,482,0,449
Postgraduate,In_Relationship,27100.0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,42,450,1,37
Postgraduate,Single,31163.0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,52,136,1,38
Graduation,In_Relationship,92533.0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,40,192,0,1131
Graduation,Single,34853.0,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,52,188,2,34
Graduation,Single,70844.0,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,58,242,2,294
Postgraduate,In_Relationship,31086.0,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,46,421,2,48
Graduation,In_Relationship,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,64,673,2,289
Postgraduate,In_Relationship,20491.0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,39,520,0,30
Graduation,In_Relationship,42523.0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,61,67,0,125
Graduation,In_Relationship,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,42,500,1,156
Graduation,In_Relationship,33402.0,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,73,346,2,70
Postgraduate,In_Relationship,36408.0,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,76,281,2,22
Graduation,In_Relationship,21645.0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,46,664,1,65
Postgraduate,Single,78427.0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,77,613,0,1930
Graduation,In_Relationship,82657.0,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,79,275,0,2283
Graduation,In_Relationship,51876.0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,67,257,0,310
Postgraduate,In_Relationship,78041.0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,54,560,0,1319
Graduation,In_Relationship,52852.0,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,68,575,1,879
PhD,In_Relationship,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,43,247,0,1244
Postgraduate,In_Relationship,69401.0,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,52,98,1,690
Graduation,In_Relationship,46053.0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,53,497,1,209
Graduation,In_Relationship,77343.0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,60,20,0,1134
Graduation,Single,73892.0,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,72,228,0,1507
PhD,Single,40304.0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,58,272,1,57
PhD,In_Relationship,32727.0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,60,670,0,529
Graduation,In_Relationship,68695.0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,56,4,0,1091
Graduation,Single,43300.0,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,54,624,1,180
Graduation,In_Relationship,26290.0,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,53,533,2,77
Graduation,Single,93790.0,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1,55,137,0,2349
PhD,In_Relationship,38410.0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1,51,653,0,534
Postgraduate,Single,64866.0,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,75,154,1,556
Graduation,In_Relationship,57957.0,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0,66,314,1,637
PhD,In_Relationship,46015.0,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,70,77,2,46
Graduation,In_Relationship,16531.0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,47,11,1,44
Postgraduate,In_Relationship,28072.0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,39,356,1,47
Postgraduate,Single,49476.0,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,62,374,1,795
Graduation,In_Relationship,50725.0,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,72,501,1,586
Graduation,In_Relationship,83844.0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,73,413,0,1574
PhD,In_Relationship,41145.0,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,75,141,2,13
Graduation,In_Relationship,67419.0,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,55,529,1,1471
Postgraduate,In_Relationship,23162.0,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,55,190,2,65
Graduation,In_Relationship,34380.0,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,48,423,1,175
Graduation,Single,34704.0,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,59,428,1,40
PhD,In_Relationship,94871.0,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,1,56,666,2,1078
Graduation,In_Relationship,65148.0,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,67,590,1,1115
Graduation,In_Relationship,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,71,502,1,134
Postgraduate,Single,64857.0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,69,583,0,1540
PhD,In_Relationship,59892.0,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,55,239,1,87
Postgraduate,Single,41020.0,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,38,244,0,217
PhD,In_Relationship,57072.0,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,64,156,1,1034
Graduation,Single,60474.0,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,46,454,1,1180
Graduation,In_Relationship,62807.0,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,65,667,1,819
Postgraduate,In_Relationship,19414.0,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,44,256,1,32
Graduation,In_Relationship,19107.0,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0,45,311,1,46
Postgraduate,In_Relationship,75484.0,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0,49,696,1,1159
Postgraduate,Single,70379.0,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,49,483,1,860
Postgraduate,In_Relationship,79419.0,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0,55,7,0,1631
PhD,In_Relationship,64014.0,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,79,19,3,444
Graduation,In_Relationship,76998.0,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,70,534,1,1910
Postgraduate,In_Relationship,49854.0,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,53,231,1,380
PhD,In_Relationship,60585.0,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,1,54,370,2,736
PhD,Single,42873.0,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,75,524,2,269
Graduation,In_Relationship,87679.0,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,1,37,337,0,2524
Graduation,In_Relationship,57867.0,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,0,47,271,1,612
Graduation,In_Relationship,35765.0,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,35,200,1,75
Graduation,In_Relationship,65492.0,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0,66,154,0,1045
Graduation,Single,32952.0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,48,210,1,55
PhD,In_Relationship,53374.0,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,1,56,682,1,1064
Graduation,In_Relationship,71706.0,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0,66,593,1,1443
Graduation,In_Relationship,68487.0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,37,532,0,1366
Postgraduate,In_Relationship,53253.0,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,50,503,2,436
Postgraduate,Single,31163.0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,52,136,1,38
Graduation,In_Relationship,42014.0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1,48,681,1,436
Postgraduate,In_Relationship,54108.0,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,52,601,2,747
PhD,Single,49667.0,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,1,70,678,0,1396
Postgraduate,In_Relationship,63206.0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,51,101,0,928
Postgraduate,In_Relationship,57136.0,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,0,53,355,2,642
Postgraduate,In_Relationship,46772.0,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0,50,599,1,1048
PhD,In_Relationship,78931.0,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,0,54,247,0,943
Graduation,In_Relationship,53977.0,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,67,386,1,907
Graduation,In_Relationship,84219.0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,37,147,0,1198
Postgraduate,Single,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,50,680,2,120
Graduation,In_Relationship,73538.0,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0,60,581,1,1658
Graduation,In_Relationship,79529.0,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,0,39,63,0,1638
Postgraduate,In_Relationship,20981.0,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,1,48,425,0,73
Graduation,Single,51766.0,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0,45,110,1,275
Graduation,In_Relationship,55759.0,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,63,578,1,854
Graduation,In_Relationship,33039.0,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,47,293,1,78
Postgraduate,In_Relationship,37787.0,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0,53,282,1,106
Graduation,Single,27242.0,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,1,55,595,1,106
PhD,Single,87188.0,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,1,42,391,0,1923
Graduation,In_Relationship,69930.0,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,0,54,399,0,1662
Graduation,Single,37697.0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,49,142,1,84
PhD,In_Relationship,37401.0,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,52,54,1,48
Graduation,Single,3502.0,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,52,442,1,5
Graduation,In_Relationship,58597.0,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,0,49,586,2,733
PhD,Single,82032.0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,77,85,0,1234
Graduation,In_Relationship,28087.0,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0,67,565,2,112
PhD,Single,74004.0,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,1,38,125,0,1658
Graduation,In_Relationship,19740.0,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,0,65,462,1,55
Postgraduate,In_Relationship,57036.0,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,0,50,565,1,1513
Postgraduate,In_Relationship,53083.0,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,0,67,410,2,271
PhD,In_Relationship,69283.0,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,0,50,15,1,904
Postgraduate,Single,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,1,50,680,2,120
Postgraduate,In_Relationship,23331.0,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0,37,663,1,103
Postgraduate,Single,23331.0,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,0,37,632,1,269
Graduation,Single,9255.0,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,0,36,191,1,22
PhD,Single,67786.0,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,1,66,204,0,1156
PhD,In_Relationship,71969.0,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,0,54,621,1,1086
Postgraduate,Single,59235.0,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,0,58,533,1,1128
Graduation,In_Relationship,31928.0,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,0,36,93,1,72
Postgraduate,In_Relationship,74881.0,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,64,478,2,964
Graduation,In_Relationship,65819.0,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0,0,47,577,0,1383
PhD,Single,51411.0,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,72,399,3,18
Graduation,Single,51983.0,95,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,0,61,667,1,793
Postgraduate,In_Relationship,42386.0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,39,532,1,100
Postgraduate,In_Relationship,30390.0,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,0,38,300,0,80
Graduation,Single,30983.0,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,0,1,62,597,0,167
Graduation,Single,66033.0,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,0,68,525,1,677
Postgraduate,In_Relationship,37284.0,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,50,457,2,23
Postgraduate,Single,57530.0,68,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,0,74,260,1,92
Postgraduate,In_Relationship,76800.0,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,0,60,113,0,641
Graduation,In_Relationship,63943.0,50,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0,0,69,665,1,1106
Graduation,In_Relationship,76081.0,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,63,37,0,1033
Graduation,In_Relationship,67445.0,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,51,686,1,1174
Postgraduate,In_Relationship,37054.0,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,0,58,287,2,25
Postgraduate,In_Relationship,47175.0,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,0,1,63,609,2,240
Graduation,Single,31859.0,77,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,0,49,380,1,20
Graduation,Single,27215.0,50,30,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0,0,0,64,522,3,102
PhD,Single,70179.0,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,49,343,1,1034
Graduation,In_Relationship,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,42,500,1,156
Postgraduate,In_Relationship,49681.0,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,49,237,2,458
Graduation,In_Relationship,24645.0,16,5,3,4,4,1,0,1,1,0,2,8,0,0,0,0,0,0,0,37,605,1,17
Graduation,Single,79865.0,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,0,71,11,1,792
Graduation,In_Relationship,44322.0,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,0,40,13,1,92
Graduation,Single,47958.0,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,0,73,526,1,407
Postgraduate,Single,63972.0,93,928,63,254,0,12,12,4,5,4,10,4,0,1,0,0,0,0,0,61,574,1,1269
Graduation,In_Relationship,75315.0,14,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,0,71,75,1,841
PhD,In_Relationship,55517.0,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,0,1,75,640,2,633
PhD,In_Relationship,75283.0,26,733,9,180,12,19,66,11,6,3,5,4,0,0,0,0,0,0,0,68,459,3,1019
PhD,Single,82800.0,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,0,1,79,582,0,1315
